State_UT,District,Registration_Date,Year,Month,Vehicle_Category,Fuel_Type,Manufacturer,Monthly_EV_Registrations,Charging_Stations,Population,Quarter,EV_per_100k_Population,EV_to_Charging_Station_Ratio
Haryana,Gurugram,2023-09-07,2023,9,Commercial,Battery Electric (BEV),Mahindra Electric,1,51,30000000,3,0.0033,0.02
Haryana,Faridabad,2023-09-19,2023,9,Car,Battery Electric (BEV),BYD,2,68,30000000,3,0.0067,0.03
Haryana,Faridabad,2023-10-10,2023,10,2W,Battery Electric (BEV),Hero Electric,13,44,30000000,4,0.0433,0.3
Haryana,Faridabad,2023-10-17,2023,10,Commercial,Battery Electric (BEV),Mahindra Electric,0,63,30000000,4,0.0,0.0
Haryana,Gurugram,2023-10-20,2023,10,Car,Battery Electric (BEV),MG Motor,2,67,30000000,4,0.0067,0.03
Haryana,Panipat,2023-10-21,2023,10,3W,Battery Electric (BEV),Kinetic Green,2,23,30000000,4,0.0067,0.09
Haryana,Faridabad,2023-11-09,2023,11,2W,Plug-in Hybrid (PHEV),Bajaj Auto,10,29,30000000,4,0.0333,0.34
Haryana,Gurugram,2023-11-15,2023,11,3W,Battery Electric (BEV),Mahindra Electric,2,45,30000000,4,0.0067,0.04
Haryana,Faridabad,2023-11-18,2023,11,Bus,Plug-in Hybrid (PHEV),Tata Motors,0,54,30000000,4,0.0,0.0
Haryana,Gurugram,2023-11-24,2023,11,Car,Battery Electric (BEV),MG Motor,2,59,30000000,4,0.0067,0.03
Haryana,Gurugram,2023-12-19,2023,12,3W,Battery Electric (BEV),YC Electric,3,55,30000000,4,0.01,0.05
Haryana,Gurugram,2023-12-20,2023,12,Car,Battery Electric (BEV),MG Motor,2,72,30000000,4,0.0067,0.03
Haryana,Panipat,2023-12-21,2023,12,2W,Plug-in Hybrid (PHEV),Ather Energy,9,54,30000000,4,0.03,0.17
Haryana,Gurugram,2024-01-03,2024,1,Commercial,Battery Electric (BEV),Tata Motors,1,33,30000000,1,0.0033,0.03
Haryana,Faridabad,2024-01-10,2024,1,3W,Battery Electric (BEV),YC Electric,4,66,30000000,1,0.0133,0.06
Haryana,Gurugram,2024-01-20,2024,1,Car,Battery Electric (BEV),MG Motor,5,60,30000000,1,0.0167,0.08
Haryana,Gurugram,2024-01-21,2024,1,2W,Battery Electric (BEV),Ather Energy,14,90,30000000,1,0.0467,0.16
Haryana,Gurugram,2024-01-23,2024,1,Bus,Battery Electric (BEV),Ashok Leyland,1,88,30000000,1,0.0033,0.01
Haryana,Panipat,2024-02-02,2024,2,Car,Battery Electric (BEV),Mahindra Electric,5,70,30000000,1,0.0167,0.07
Haryana,Panipat,2024-02-07,2024,2,Bus,Battery Electric (BEV),PMI Electro,0,63,30000000,1,0.0,0.0
Haryana,Panipat,2024-02-12,2024,2,3W,Battery Electric (BEV),Bajaj Auto,3,42,30000000,1,0.01,0.07
Haryana,Faridabad,2024-02-12,2024,2,2W,Battery Electric (BEV),Bajaj Auto,27,60,30000000,1,0.09,0.45
Haryana,Gurugram,2024-02-21,2024,2,Commercial,Battery Electric (BEV),Eicher Motors,1,65,30000000,1,0.0033,0.02
Haryana,Gurugram,2024-03-01,2024,3,2W,Battery Electric (BEV),TVS Motor,15,51,30000000,1,0.05,0.29
Haryana,Panipat,2024-03-17,2024,3,3W,Battery Electric (BEV),YC Electric,3,47,30000000,1,0.01,0.06
Haryana,Gurugram,2024-03-19,2024,3,Commercial,Battery Electric (BEV),Tata Motors,1,62,30000000,1,0.0033,0.02
Haryana,Not Specified,2024-03-24,2024,3,Car,Battery Electric (BEV),Hyundai,3,66,30000000,1,0.01,0.05
Haryana,Panipat,2024-04-01,2024,4,2W,Battery Electric (BEV),Bajaj Auto,13,87,30000000,2,0.0433,0.15
Haryana,Panipat,2024-04-09,2024,4,3W,Battery Electric (BEV),Piaggio,3,56,30000000,2,0.01,0.05
Haryana,Gurugram,2024-04-14,2024,4,Commercial,Battery Electric (BEV),Ashok Leyland,1,55,30000000,2,0.0033,0.02
Haryana,Panipat,2024-04-18,2024,4,Car,Battery Electric (BEV),Mahindra Electric,3,41,30000000,2,0.01,0.07
Haryana,Gurugram,2024-04-24,2024,4,Bus,Battery Electric (BEV),PMI Electro,1,83,30000000,2,0.0033,0.01
Haryana,Faridabad,2024-05-06,2024,5,2W,Battery Electric (BEV),Okinawa Autotech,17,81,30000000,2,0.0567,0.21
Haryana,Gurugram,2024-05-11,2024,5,Car,Battery Electric (BEV),BYD,4,81,30000000,2,0.0133,0.05
Haryana,Panipat,2024-05-16,2024,5,3W,Battery Electric (BEV),Piaggio,3,47,30000000,2,0.01,0.06
Haryana,Faridabad,2024-05-25,2024,5,Commercial,Battery Electric (BEV),Tata Motors,1,75,30000000,2,0.0033,0.01
Haryana,Not Specified,2024-06-02,2024,6,2W,Battery Electric (BEV),Hero Electric,10,66,30000000,2,0.0333,0.15
Haryana,Panipat,2024-06-05,2024,6,3W,Battery Electric (BEV),Kinetic Green,5,80,30000000,2,0.0167,0.06
Haryana,Panipat,2024-06-09,2024,6,Bus,Battery Electric (BEV),Tata Motors,0,87,30000000,2,0.0,0.0
Haryana,Panipat,2024-06-23,2024,6,Commercial,Battery Electric (BEV),Tata Motors,2,64,30000000,2,0.0067,0.03
Haryana,Panipat,2024-06-27,2024,6,Car,Battery Electric (BEV),Tata Motors,4,42,30000000,2,0.0133,0.1
Haryana,Panipat,2024-07-10,2024,7,3W,Battery Electric (BEV),Piaggio,3,87,30000000,3,0.01,0.03
Haryana,Faridabad,2024-07-14,2024,7,Car,Battery Electric (BEV),Mahindra Electric,4,67,30000000,3,0.0133,0.06
Haryana,Gurugram,2024-07-19,2024,7,2W,Battery Electric (BEV),Ather Energy,13,35,30000000,3,0.0433,0.37
Haryana,Faridabad,2024-07-26,2024,7,Bus,Battery Electric (BEV),Ashok Leyland,0,56,30000000,3,0.0,0.0
Haryana,Panipat,2024-07-26,2024,7,Commercial,Battery Electric (BEV),Tata Motors,2,62,30000000,3,0.0067,0.03
Haryana,Panipat,2024-08-08,2024,8,2W,Battery Electric (BEV),TVS Motor,20,78,30000000,3,0.0667,0.26
Haryana,Faridabad,2024-08-17,2024,8,Car,Battery Electric (BEV),Mahindra Electric,2,67,30000000,3,0.0067,0.03
Haryana,Gurugram,2024-08-20,2024,8,Commercial,Battery Electric (BEV),Ashok Leyland,1,71,30000000,3,0.0033,0.01
Haryana,Faridabad,2024-08-25,2024,8,3W,Battery Electric (BEV),YC Electric,3,84,30000000,3,0.01,0.04
Haryana,Panipat,2024-09-14,2024,9,Commercial,Battery Electric (BEV),Tata Motors,1,99,30000000,3,0.0033,0.01
Haryana,Gurugram,2024-09-14,2024,9,Car,Battery Electric (BEV),MG Motor,3,48,30000000,3,0.01,0.06
Haryana,Gurugram,2024-09-15,2024,9,2W,Plug-in Hybrid (PHEV),Hero Electric,16,70,30000000,3,0.0533,0.23
Haryana,Faridabad,2024-09-20,2024,9,3W,Battery Electric (BEV),Piaggio,3,36,30000000,3,0.01,0.08
Haryana,Gurugram,2024-10-03,2024,10,3W,Battery Electric (BEV),Piaggio,4,27,30000000,4,0.0133,0.15
Haryana,Faridabad,2024-10-06,2024,10,2W,Battery Electric (BEV),Bajaj Auto,10,82,30000000,4,0.0333,0.12
Haryana,Gurugram,2024-10-11,2024,10,Car,Battery Electric (BEV),BYD,3,71,30000000,4,0.01,0.04
Haryana,Faridabad,2024-10-27,2024,10,Commercial,Battery Electric (BEV),Mahindra Electric,1,36,30000000,4,0.0033,0.03
Haryana,Panipat,2024-11-04,2024,11,3W,Battery Electric (BEV),Bajaj Auto,4,50,30000000,4,0.0133,0.08
Haryana,Faridabad,2024-11-20,2024,11,Car,Battery Electric (BEV),BYD,4,87,30000000,4,0.0133,0.05
Haryana,Panipat,2024-11-21,2024,11,2W,Battery Electric (BEV),TVS Motor,18,71,30000000,4,0.06,0.25
Haryana,Gurugram,2024-11-22,2024,11,Commercial,Battery Electric (BEV),Mahindra Electric,1,74,30000000,4,0.0033,0.01
Haryana,Gurugram,2024-12-10,2024,12,2W,Battery Electric (BEV),Ather Energy,11,41,30000000,4,0.0367,0.27
Haryana,Gurugram,2024-12-11,2024,12,Bus,Plug-in Hybrid (PHEV),Olectra Greentech,0,86,30000000,4,0.0,0.0
Haryana,Panipat,2024-12-16,2024,12,3W,Battery Electric (BEV),Mahindra Electric,4,40,30000000,4,0.0133,0.1
Haryana,Faridabad,2024-12-18,2024,12,Car,Battery Electric (BEV),Mahindra Electric,3,57,30000000,4,0.01,0.05
Haryana,Panipat,2024-12-19,2024,12,Commercial,Battery Electric (BEV),Eicher Motors,2,66,30000000,4,0.0067,0.03
Haryana,Gurugram,2025-01-05,2025,1,3W,Battery Electric (BEV),Kinetic Green,5,100,30000000,1,0.0167,0.05
Haryana,Gurugram,2025-01-09,2025,1,Commercial,Battery Electric (BEV),Eicher Motors,2,98,30000000,1,0.0067,0.02
Haryana,Faridabad,2025-01-09,2025,1,Car,Battery Electric (BEV),Hyundai,4,104,30000000,1,0.0133,0.04
Haryana,Gurugram,2025-01-18,2025,1,2W,Battery Electric (BEV),Okinawa Autotech,19,77,30000000,1,0.0633,0.25
Haryana,Panipat,2025-02-01,2025,2,Car,Battery Electric (BEV),Hyundai,3,94,30000000,1,0.01,0.03
Haryana,Faridabad,2025-02-02,2025,2,3W,Battery Electric (BEV),Mahindra Electric,5,64,30000000,1,0.0167,0.08
Haryana,Panipat,2025-02-05,2025,2,2W,Battery Electric (BEV),Bajaj Auto,16,112,30000000,1,0.0533,0.14
Haryana,Panipat,2025-02-15,2025,2,Commercial,Plug-in Hybrid (PHEV),Tata Motors,1,56,30000000,1,0.0033,0.02
Haryana,Faridabad,2025-03-05,2025,3,2W,Battery Electric (BEV),TVS Motor,14,51,30000000,1,0.0467,0.27
Haryana,Gurugram,2025-03-13,2025,3,3W,Battery Electric (BEV),Mahindra Electric,4,52,30000000,1,0.0133,0.08
Haryana,Panipat,2025-03-15,2025,3,Bus,Battery Electric (BEV),Tata Motors,0,36,30000000,1,0.0,0.0
Haryana,Gurugram,2025-03-18,2025,3,Car,Battery Electric (BEV),Mahindra Electric,4,50,30000000,1,0.0133,0.08
Haryana,Panipat,2025-03-23,2025,3,Commercial,Plug-in Hybrid (PHEV),Tata Motors,2,65,30000000,1,0.0067,0.03
Haryana,Panipat,2025-04-07,2025,4,2W,Battery Electric (BEV),Ola Electric,27,76,30000000,2,0.09,0.36
Haryana,Faridabad,2025-04-16,2025,4,3W,Battery Electric (BEV),YC Electric,7,63,30000000,2,0.0233,0.11
Haryana,Not Specified,2025-04-16,2025,4,Car,Battery Electric (BEV),MG Motor,6,70,30000000,2,0.02,0.09
Haryana,Not Specified,2025-04-23,2025,4,Commercial,Battery Electric (BEV),Ashok Leyland,2,70,30000000,2,0.0067,0.03
Haryana,Panipat,2025-05-08,2025,5,2W,Battery Electric (BEV),Hero Electric,20,34,30000000,2,0.0667,0.59
Haryana,Gurugram,2025-05-09,2025,5,Car,Battery Electric (BEV),Hyundai,4,58,30000000,2,0.0133,0.07
Haryana,Panipat,2025-05-16,2025,5,Commercial,Battery Electric (BEV),Tata Motors,3,89,30000000,2,0.01,0.03
Haryana,Faridabad,2025-05-20,2025,5,3W,Battery Electric (BEV),Bajaj Auto,4,100,30000000,2,0.0133,0.04
Haryana,Gurugram,2025-06-06,2025,6,3W,Battery Electric (BEV),YC Electric,3,91,30000000,2,0.01,0.03
Haryana,Gurugram,2025-06-07,2025,6,Bus,Battery Electric (BEV),Ashok Leyland,1,36,30000000,2,0.0033,0.03
Haryana,Panipat,2025-06-10,2025,6,Car,Battery Electric (BEV),MG Motor,3,113,30000000,2,0.01,0.03
Haryana,Faridabad,2025-06-11,2025,6,2W,Plug-in Hybrid (PHEV),Okinawa Autotech,17,75,30000000,2,0.0567,0.23
Haryana,Gurugram,2025-06-23,2025,6,Commercial,Battery Electric (BEV),Mahindra Electric,1,38,30000000,2,0.0033,0.03
Himachal Pradesh,Kangra,2018-02-18,2018,2,Car,Battery Electric (BEV),MG Motor,0,10,7500000,1,0.0,0.0
Himachal Pradesh,Kangra,2018-02-24,2018,2,3W,Battery Electric (BEV),YC Electric,0,0,7500000,1,0.0,
Himachal Pradesh,Kangra,2018-03-01,2018,3,Bus,Plug-in Hybrid (PHEV),Olectra Greentech,0,2,7500000,1,0.0,0.0
Himachal Pradesh,Shimla,2018-03-03,2018,3,3W,Battery Electric (BEV),Kinetic Green,0,0,7500000,1,0.0,
Himachal Pradesh,Shimla,2018-03-06,2018,3,Commercial,Battery Electric (BEV),Eicher Motors,0,12,7500000,1,0.0,0.0
Himachal Pradesh,Kangra,2018-03-12,2018,3,Car,Battery Electric (BEV),MG Motor,0,13,7500000,1,0.0,0.0
Himachal Pradesh,Kangra,2018-04-04,2018,4,Commercial,Battery Electric (BEV),Tata Motors,0,12,7500000,2,0.0,0.0
Himachal Pradesh,Shimla,2018-04-07,2018,4,3W,Battery Electric (BEV),Piaggio,0,4,7500000,2,0.0,0.0
Himachal Pradesh,Shimla,2018-04-22,2018,4,Bus,Battery Electric (BEV),Olectra Greentech,0,8,7500000,2,0.0,0.0
Himachal Pradesh,Kangra,2018-05-07,2018,5,Car,Battery Electric (BEV),MG Motor,0,0,7500000,2,0.0,
Himachal Pradesh,Shimla,2018-05-12,2018,5,3W,Battery Electric (BEV),YC Electric,0,3,7500000,2,0.0,0.0
Himachal Pradesh,Shimla,2018-05-20,2018,5,Commercial,Battery Electric (BEV),Tata Motors,0,5,7500000,2,0.0,0.0
Himachal Pradesh,Shimla,2018-06-13,2018,6,Car,Battery Electric (BEV),MG Motor,0,11,7500000,2,0.0,0.0
Himachal Pradesh,Kangra,2018-07-04,2018,7,Car,Battery Electric (BEV),Kia,0,0,7500000,3,0.0,
Himachal Pradesh,Kangra,2018-07-19,2018,7,2W,Battery Electric (BEV),Bajaj Auto,0,13,7500000,3,0.0,0.0
Himachal Pradesh,Kangra,2018-08-10,2018,8,Bus,Battery Electric (BEV),Ashok Leyland,0,11,7500000,3,0.0,0.0
Himachal Pradesh,Shimla,2018-08-13,2018,8,2W,Battery Electric (BEV),Bajaj Auto,0,11,7500000,3,0.0,0.0
Himachal Pradesh,Shimla,2018-09-09,2018,9,Bus,Battery Electric (BEV),PMI Electro,0,10,7500000,3,0.0,0.0
Himachal Pradesh,Shimla,2018-09-17,2018,9,Commercial,Battery Electric (BEV),Tata Motors,0,6,7500000,3,0.0,0.0
Himachal Pradesh,Kangra,2018-10-01,2018,10,Bus,Battery Electric (BEV),PMI Electro,0,2,7500000,4,0.0,0.0
Himachal Pradesh,Kangra,2018-10-15,2018,10,2W,Battery Electric (BEV),Hero Electric,0,8,7500000,4,0.0,0.0
Himachal Pradesh,Kangra,2018-10-26,2018,10,3W,Battery Electric (BEV),Mahindra Electric,0,7,7500000,4,0.0,0.0
Himachal Pradesh,Kangra,2018-12-12,2018,12,Commercial,Battery Electric (BEV),Ashok Leyland,0,12,7500000,4,0.0,0.0
Himachal Pradesh,Kangra,2018-12-22,2018,12,2W,Battery Electric (BEV),Ola Electric,0,0,7500000,4,0.0,
Himachal Pradesh,Kangra,2019-01-06,2019,1,Car,Battery Electric (BEV),Kia,0,0,7500000,1,0.0,
Himachal Pradesh,Kangra,2019-02-03,2019,2,Bus,Battery Electric (BEV),Ashok Leyland,0,17,7500000,1,0.0,0.0
Himachal Pradesh,Shimla,2019-03-19,2019,3,Commercial,Battery Electric (BEV),Mahindra Electric,0,17,7500000,1,0.0,0.0
Himachal Pradesh,Shimla,2019-03-19,2019,3,Bus,Battery Electric (BEV),Olectra Greentech,0,12,7500000,1,0.0,0.0
Himachal Pradesh,Kangra,2019-06-03,2019,6,Bus,Battery Electric (BEV),Ashok Leyland,0,13,7500000,2,0.0,0.0
Himachal Pradesh,Shimla,2019-06-11,2019,6,3W,Battery Electric (BEV),Kinetic Green,0,6,7500000,2,0.0,0.0
Himachal Pradesh,Shimla,2019-06-20,2019,6,2W,Battery Electric (BEV),Okinawa Autotech,0,4,7500000,2,0.0,0.0
Himachal Pradesh,Shimla,2019-06-25,2019,6,Commercial,Battery Electric (BEV),Mahindra Electric,0,20,7500000,2,0.0,0.0
Himachal Pradesh,Shimla,2019-07-26,2019,7,Commercial,Battery Electric (BEV),Tata Motors,0,17,7500000,3,0.0,0.0
Himachal Pradesh,Kangra,2019-08-21,2019,8,2W,Battery Electric (BEV),Hero Electric,0,6,7500000,3,0.0,0.0
Himachal Pradesh,Kangra,2019-08-22,2019,8,Car,Battery Electric (BEV),Tata Motors,0,5,7500000,3,0.0,0.0
Himachal Pradesh,Shimla,2019-10-19,2019,10,Bus,Battery Electric (BEV),PMI Electro,0,6,7500000,4,0.0,0.0
Himachal Pradesh,Shimla,2019-10-21,2019,10,2W,Battery Electric (BEV),Okinawa Autotech,0,6,7500000,4,0.0,0.0
Himachal Pradesh,Shimla,2019-10-25,2019,10,3W,Plug-in Hybrid (PHEV),Kinetic Green,0,0,7500000,4,0.0,
Himachal Pradesh,Kangra,2019-10-27,2019,10,Commercial,Battery Electric (BEV),Mahindra Electric,0,12,7500000,4,0.0,0.0
Himachal Pradesh,Shimla,2019-11-21,2019,11,Commercial,Plug-in Hybrid (PHEV),Mahindra Electric,0,14,7500000,4,0.0,0.0
Himachal Pradesh,Shimla,2019-12-10,2019,12,Bus,Battery Electric (BEV),Tata Motors,0,7,7500000,4,0.0,0.0
Himachal Pradesh,Shimla,2019-12-25,2019,12,2W,Battery Electric (BEV),Okinawa Autotech,0,9,7500000,4,0.0,0.0
Himachal Pradesh,Shimla,2020-01-07,2020,1,3W,Battery Electric (BEV),Bajaj Auto,0,3,7500000,1,0.0,0.0
Himachal Pradesh,Shimla,2020-01-21,2020,1,Car,Battery Electric (BEV),MG Motor,0,19,7500000,1,0.0,0.0
Himachal Pradesh,Shimla,2020-03-06,2020,3,Bus,Battery Electric (BEV),Ashok Leyland,0,26,7500000,1,0.0,0.0
Himachal Pradesh,Kangra,2020-03-19,2020,3,2W,Battery Electric (BEV),Bajaj Auto,0,12,7500000,1,0.0,0.0
Himachal Pradesh,Shimla,2020-03-23,2020,3,3W,Battery Electric (BEV),Piaggio,0,13,7500000,1,0.0,0.0
Himachal Pradesh,Kangra,2020-04-23,2020,4,Bus,Battery Electric (BEV),Tata Motors,0,14,7500000,2,0.0,0.0
Himachal Pradesh,Kangra,2020-05-19,2020,5,Commercial,Battery Electric (BEV),Eicher Motors,0,21,7500000,2,0.0,0.0
Himachal Pradesh,Shimla,2020-05-19,2020,5,3W,Battery Electric (BEV),Kinetic Green,0,14,7500000,2,0.0,0.0
Himachal Pradesh,Shimla,2020-07-09,2020,7,2W,Battery Electric (BEV),Hero Electric,0,11,7500000,3,0.0,0.0
Himachal Pradesh,Kangra,2020-07-16,2020,7,Bus,Battery Electric (BEV),Olectra Greentech,0,5,7500000,3,0.0,0.0
Himachal Pradesh,Kangra,2020-09-13,2020,9,Commercial,Battery Electric (BEV),Eicher Motors,0,11,7500000,3,0.0,0.0
Himachal Pradesh,Shimla,2020-10-08,2020,10,Commercial,Battery Electric (BEV),Eicher Motors,0,14,7500000,4,0.0,0.0
Himachal Pradesh,Shimla,2020-10-21,2020,10,3W,Battery Electric (BEV),Piaggio,0,6,7500000,4,0.0,0.0
Himachal Pradesh,Kangra,2020-11-07,2020,11,Commercial,Battery Electric (BEV),Eicher Motors,0,10,7500000,4,0.0,0.0
Himachal Pradesh,Shimla,2020-11-12,2020,11,Car,Battery Electric (BEV),Mahindra Electric,0,9,7500000,4,0.0,0.0
Himachal Pradesh,Kangra,2020-11-22,2020,11,Bus,Plug-in Hybrid (PHEV),PMI Electro,0,17,7500000,4,0.0,0.0
Himachal Pradesh,Kangra,2021-01-12,2021,1,Car,Battery Electric (BEV),Mahindra Electric,0,34,7500000,1,0.0,0.0
Himachal Pradesh,Shimla,2021-02-11,2021,2,Bus,Battery Electric (BEV),Olectra Greentech,0,17,7500000,1,0.0,0.0
Himachal Pradesh,Shimla,2021-02-15,2021,2,Car,Battery Electric (BEV),Hyundai,0,11,7500000,1,0.0,0.0
Himachal Pradesh,Kangra,2021-02-26,2021,2,3W,Battery Electric (BEV),Mahindra Electric,0,26,7500000,1,0.0,0.0
Himachal Pradesh,Kangra,2021-03-18,2021,3,Bus,Battery Electric (BEV),Olectra Greentech,0,23,7500000,1,0.0,0.0
Himachal Pradesh,Shimla,2021-04-09,2021,4,Commercial,Battery Electric (BEV),Eicher Motors,0,17,7500000,2,0.0,0.0
Himachal Pradesh,Shimla,2021-04-15,2021,4,3W,Battery Electric (BEV),Kinetic Green,0,14,7500000,2,0.0,0.0
Himachal Pradesh,Shimla,2021-04-16,2021,4,Bus,Battery Electric (BEV),PMI Electro,0,6,7500000,2,0.0,0.0
Himachal Pradesh,Shimla,2021-05-01,2021,5,Commercial,Battery Electric (BEV),Mahindra Electric,0,25,7500000,2,0.0,0.0
Himachal Pradesh,Kangra,2021-05-26,2021,5,3W,Battery Electric (BEV),Mahindra Electric,0,15,7500000,2,0.0,0.0
Himachal Pradesh,Kangra,2021-06-20,2021,6,Commercial,Battery Electric (BEV),Tata Motors,0,13,7500000,2,0.0,0.0
Himachal Pradesh,Kangra,2021-06-21,2021,6,2W,Battery Electric (BEV),Ather Energy,0,32,7500000,2,0.0,0.0
Himachal Pradesh,Kangra,2021-06-22,2021,6,Car,Battery Electric (BEV),Kia,0,23,7500000,2,0.0,0.0
Himachal Pradesh,Kangra,2021-08-19,2021,8,Car,Battery Electric (BEV),Kia,0,0,7500000,3,0.0,
Himachal Pradesh,Kangra,2021-09-08,2021,9,2W,Battery Electric (BEV),TVS Motor,0,15,7500000,3,0.0,0.0
Himachal Pradesh,Shimla,2021-09-16,2021,9,Car,Battery Electric (BEV),MG Motor,0,27,7500000,3,0.0,0.0
Himachal Pradesh,Kangra,2021-09-19,2021,9,Bus,Battery Electric (BEV),PMI Electro,0,25,7500000,3,0.0,0.0
Himachal Pradesh,Kangra,2021-10-14,2021,10,Commercial,Battery Electric (BEV),Mahindra Electric,0,11,7500000,4,0.0,0.0
Himachal Pradesh,Kangra,2021-10-17,2021,10,Car,Battery Electric (BEV),Hyundai,0,16,7500000,4,0.0,0.0
Himachal Pradesh,Kangra,2021-11-08,2021,11,Car,Battery Electric (BEV),Hyundai,0,22,7500000,4,0.0,0.0
Himachal Pradesh,Kangra,2021-11-26,2021,11,Bus,Battery Electric (BEV),Olectra Greentech,0,18,7500000,4,0.0,0.0
Himachal Pradesh,Shimla,2021-11-27,2021,11,2W,Battery Electric (BEV),Okinawa Autotech,0,17,7500000,4,0.0,0.0
Himachal Pradesh,Kangra,2021-12-08,2021,12,Car,Battery Electric (BEV),Kia,0,25,7500000,4,0.0,0.0
Himachal Pradesh,Kangra,2021-12-24,2021,12,Bus,Battery Electric (BEV),PMI Electro,0,15,7500000,4,0.0,0.0
Himachal Pradesh,Kangra,2022-01-02,2022,1,2W,Battery Electric (BEV),Hero Electric,1,22,7500000,1,0.0133,0.05
Himachal Pradesh,Shimla,2022-01-23,2022,1,Commercial,Battery Electric (BEV),Mahindra Electric,0,17,7500000,1,0.0,0.0
Himachal Pradesh,Kangra,2022-01-24,2022,1,Bus,Battery Electric (BEV),Tata Motors,0,22,7500000,1,0.0,0.0
Himachal Pradesh,Kangra,2022-01-25,2022,1,Car,Battery Electric (BEV),BYD,0,8,7500000,1,0.0,0.0
Himachal Pradesh,Kangra,2022-02-14,2022,2,3W,Battery Electric (BEV),Bajaj Auto,0,18,7500000,1,0.0,0.0
Himachal Pradesh,Kangra,2022-02-16,2022,2,Bus,Battery Electric (BEV),Olectra Greentech,0,10,7500000,1,0.0,0.0
Himachal Pradesh,Shimla,2022-02-16,2022,2,2W,Battery Electric (BEV),Ather Energy,1,13,7500000,1,0.0133,0.08
Himachal Pradesh,Kangra,2022-03-01,2022,3,3W,Battery Electric (BEV),YC Electric,0,23,7500000,1,0.0,0.0
Himachal Pradesh,Kangra,2022-03-14,2022,3,2W,Battery Electric (BEV),Ola Electric,1,16,7500000,1,0.0133,0.06
Himachal Pradesh,Shimla,2022-04-08,2022,4,2W,Battery Electric (BEV),Hero Electric,1,17,7500000,2,0.0133,0.06
Himachal Pradesh,Kangra,2022-04-20,2022,4,Commercial,Battery Electric (BEV),Tata Motors,0,30,7500000,2,0.0,0.0
Himachal Pradesh,Shimla,2022-04-23,2022,4,3W,Battery Electric (BEV),YC Electric,0,21,7500000,2,0.0,0.0
Himachal Pradesh,Kangra,2022-05-01,2022,5,Bus,Battery Electric (BEV),PMI Electro,0,31,7500000,2,0.0,0.0
Himachal Pradesh,Kangra,2022-05-02,2022,5,2W,Battery Electric (BEV),Ola Electric,1,10,7500000,2,0.0133,0.1
Himachal Pradesh,Shimla,2022-06-10,2022,6,Bus,Battery Electric (BEV),Tata Motors,0,17,7500000,2,0.0,0.0
Himachal Pradesh,Shimla,2022-06-13,2022,6,Car,Plug-in Hybrid (PHEV),Hyundai,0,20,7500000,2,0.0,0.0
Himachal Pradesh,Kangra,2022-06-24,2022,6,2W,Battery Electric (BEV),Ola Electric,1,36,7500000,2,0.0133,0.03
Himachal Pradesh,Kangra,2022-06-26,2022,6,3W,Battery Electric (BEV),Piaggio,0,32,7500000,2,0.0,0.0
Himachal Pradesh,Shimla,2022-07-24,2022,7,2W,Battery Electric (BEV),Ather Energy,0,18,7500000,3,0.0,0.0
Himachal Pradesh,Shimla,2022-08-15,2022,8,Commercial,Battery Electric (BEV),Mahindra Electric,0,26,7500000,3,0.0,0.0
Himachal Pradesh,Kangra,2022-08-21,2022,8,Bus,Battery Electric (BEV),Olectra Greentech,0,25,7500000,3,0.0,0.0
Himachal Pradesh,Kangra,2022-09-08,2022,9,2W,Battery Electric (BEV),Bajaj Auto,1,22,7500000,3,0.0133,0.05
Himachal Pradesh,Kangra,2022-10-18,2022,10,3W,Battery Electric (BEV),Kinetic Green,0,28,7500000,4,0.0,0.0
Himachal Pradesh,Kangra,2022-10-24,2022,10,Car,Battery Electric (BEV),BYD,0,25,7500000,4,0.0,0.0
Himachal Pradesh,Kangra,2022-12-15,2022,12,2W,Battery Electric (BEV),Hero Electric,1,13,7500000,4,0.0133,0.08
Himachal Pradesh,Shimla,2022-12-17,2022,12,Commercial,Battery Electric (BEV),Mahindra Electric,0,28,7500000,4,0.0,0.0
Himachal Pradesh,Kangra,2023-01-11,2023,1,3W,Battery Electric (BEV),YC Electric,0,23,7500000,1,0.0,0.0
Himachal Pradesh,Kangra,2023-01-19,2023,1,2W,Battery Electric (BEV),TVS Motor,2,24,7500000,1,0.0267,0.08
Himachal Pradesh,Kangra,2023-02-13,2023,2,2W,Battery Electric (BEV),Bajaj Auto,1,10,7500000,1,0.0133,0.1
Himachal Pradesh,Kangra,2023-03-14,2023,3,2W,Battery Electric (BEV),Ather Energy,1,29,7500000,1,0.0133,0.03
Himachal Pradesh,Shimla,2023-03-15,2023,3,Commercial,Battery Electric (BEV),Mahindra Electric,0,30,7500000,1,0.0,0.0
Himachal Pradesh,Not Specified,2023-04-10,2023,4,3W,Battery Electric (BEV),Mahindra Electric,0,29,7500000,2,0.0,0.0
Himachal Pradesh,Shimla,2023-04-11,2023,4,2W,Battery Electric (BEV),Okinawa Autotech,1,32,7500000,2,0.0133,0.03
Himachal Pradesh,Not Specified,2023-04-17,2023,4,Bus,Battery Electric (BEV),Ashok Leyland,0,29,7500000,2,0.0,0.0
Himachal Pradesh,Shimla,2023-05-15,2023,5,2W,Battery Electric (BEV),Okinawa Autotech,1,31,7500000,2,0.0133,0.03
Himachal Pradesh,Kangra,2023-06-15,2023,6,Bus,Battery Electric (BEV),Olectra Greentech,0,28,7500000,2,0.0,0.0
